fdate,target_current_pair,predict_time,prediction,confidence_0,confidence_1,is_positive,model_version,fdate_hive_part,confidence,direction,year_week
20251126,USDCNH,2025-11-26 10:30:00,0.6428644,0.1666666667,0.1385416667,0,v2,p_20251126,0.1385416667,BULLISH,2025_47
20251126,USDCNH,2025-11-26 11:00:00,0.51780814,0.0864583333,0.0819444444,0,v2,p_20251126,0.0819444444,BULLISH,2025_47
20251126,USDCNH,2025-11-26 11:30:00,0.6204452,0.6034722222,0.6222222222,1,v2,p_20251126,0.6222222222,BULLISH,2025_47
20251126,USDCNH,2025-11-26 12:00:00,0.3975605,0.1975694444,0.2215277778,0,v2,p_20251126,0.1975694444,BEARISH,2025_47
20251126,USDCNH,2025-11-26 12:30:00,0.42101416,0.0239583333,0.0482638889,0,v2,p_20251126,0.0239583333,BEARISH,2025_47
20251126,USDCNH,2025-11-26 13:00:00,0.43237057,0.0072916667,0.0,0,v2,p_20251126,0.0072916667,BEARISH,2025_47
20251126,USDCNH,2025-11-26 13:30:00,0.41101938,0.0777777778,0.0243055556,0,v2,p_20251126,0.0777777778,BEARISH,2025_47
20251126,USDCNH,2025-11-26 14:00:00,0.4391691,0.0107638889,0.0079861111,0,v2,p_20251126,0.0107638889,BEARISH,2025_47
20251126,USDCNH,2025-11-26 14:30:00,0.4334425,0.0298611111,0.034375,0,v2,p_20251126,0.0298611111,BEARISH,2025_47
20251126,USDCNH,2025-11-26 15:00:00,0.3816173,0.2552083333,0.2315972222,0,v2,p_20251126,0.2552083333,BEARISH,2025_47
20251126,USDCNH,2025-11-26 15:30:00,0.39938724,0.1777777778,0.1638888889,0,v2,p_20251126,0.1777777778,BEARISH,2025_47
20251126,USDCNH,2025-11-26 16:00:00,0.46788707,0.2527777778,0.2569444444,0,v2,p_20251126,0.2527777778,BEARISH,2025_47
20251126,USDCNH,2025-11-26 16:30:00,0.48523962,0.296875,0.3288194444,0,v2,p_20251126,0.296875,BEARISH,2025_47
20251126,USDCNH,2025-11-26 17:00:00,0.53711414,0.5798611111,0.5697916667,1,v2,p_20251126,0.5697916667,BULLISH,2025_47
20251126,USDCNH,2025-11-26 17:30:00,0.5525009,0.5517361111,0.5291666667,1,v2,p_20251126,0.5291666667,BULLISH,2025_47
20251126,USDCNH,2025-11-26 18:00:00,0.4364854,0.128125,0.1243055556,0,v2,p_20251126,0.128125,BEARISH,2025_47
20251126,USDCNH,2025-11-26 18:30:00,0.445252,0.0298611111,0.0635416667,0,v2,p_20251126,0.0298611111,BEARISH,2025_47
20251126,USDCNH,2025-11-26 19:00:00,0.43206626,0.1826388889,0.1729166667,0,v2,p_20251126,0.1826388889,BEARISH,2025_47
20251126,USDCNH,2025-11-26 19:30:00,0.43249467,0.3885416667,0.3371527778,0,v2,p_20251126,0.3885416667,BEARISH,2025_47
20251126,USDCNH,2025-11-26 20:00:00,0.47606835,0.1340277778,0.1340277778,0,v2,p_20251126,0.1340277778,BEARISH,2025_47
20251126,USDCNH,2025-11-26 20:30:00,0.47446716,0.1697916667,0.1989583333,0,v2,p_20251126,0.1697916667,BEARISH,2025_47
20251126,USDCNH,2025-11-26 21:00:00,0.702142,0.6815972222,0.6878472222,1,v2,p_20251126,0.6878472222,BULLISH,2025_47
20251126,USDCNH,2025-11-26 21:30:00,0.5806477,0.1434027778,0.1642361111,0,v2,p_20251126,0.1642361111,BULLISH,2025_47
20251126,USDCNH,2025-11-26 22:00:00,0.44909972,0.04375,0.0628472222,0,v2,p_20251126,0.04375,BEARISH,2025_47
20251126,USDCNH,2025-11-26 22:30:00,0.4427381,0.1236111111,0.0930555556,0,v2,p_20251126,0.1236111111,BEARISH,2025_47
20251126,USDCNH,2025-11-26 23:00:00,0.5073738,0.08125,0.0520833333,0,v2,p_20251126,0.0520833333,BULLISH,2025_47
20251126,USDCNH,2025-11-26 23:30:00,0.5228591,0.0027777778,0.0430555556,0,v2,p_20251126,0.0430555556,BULLISH,2025_47
20251127,USDCNH,2025-11-27 00:00:00,0.48521632,0.0131944444,0.0409722222,0,v2,p_20251127,0.0131944444,BEARISH,2025_47
20251127,USDCNH,2025-11-27 00:30:00,0.4723023,0.1760416667,0.16875,0,v2,p_20251127,0.1760416667,BEARISH,2025_47
20251127,USDCNH,2025-11-27 01:00:00,0.6985465,0.0,0.0,0,v2,p_20251127,0.0,BULLISH,2025_47
20251127,USDCNH,2025-11-27 01:30:00,0.65399665,0.0302083333,0.0045138889,0,v2,p_20251127,0.0045138889,BULLISH,2025_47
20251127,USDCNH,2025-11-27 10:00:00,0.35616368,0.4211805556,0.3802083333,0,v2,p_20251127,0.4211805556,BEARISH,2025_47
20251127,USDCNH,2025-11-27 10:30:00,0.25829414,0.6833333333,0.653125,0,v2,p_20251127,0.6833333333,BEARISH,2025_47
20251127,USDCNH,2025-11-27 11:00:00,0.44073445,0.8503472222,1.0,0,v2,p_20251127,0.8503472222,BEARISH,2025_47
20251127,USDCNH,2025-11-27 11:30:00,0.4481905,0.8381944444,0.9802083333,0,v2,p_20251127,0.8381944444,BEARISH,2025_47
20251127,USDCNH,2025-11-27 12:00:00,0.3997131,0.8118055556,0.8274305556,0,v2,p_20251127,0.8118055556,BEARISH,2025_47
20251127,USDCNH,2025-11-27 12:30:00,0.44748053,0.7881944444,0.8118055556,0,v2,p_20251127,0.7881944444,BEARISH,2025_47
20251127,USDCNH,2025-11-27 13:00:00,0.50067055,0.7295138889,0.7673611111,1,v2,p_20251127,0.7673611111,BULLISH,2025_47
20251127,USDCNH,2025-11-27 13:30:00,0.5405724,0.5135416667,0.5114583333,1,v2,p_20251127,0.5114583333,BULLISH,2025_47
20251127,USDCNH,2025-11-27 14:00:00,0.698979,0.0777777778,0.0625,0,v2,p_20251127,0.0625,BULLISH,2025_47
20251127,USDCNH,2025-11-27 14:30:00,0.7217311,0.1697916667,0.1579861111,0,v2,p_20251127,0.1579861111,BULLISH,2025_47
20251127,USDCNH,2025-11-27 15:00:00,0.52351874,0.5138888889,0.4628472222,1,v2,p_20251127,0.4628472222,BULLISH,2025_47
20251127,USDCNH,2025-11-27 15:30:00,0.5357601,0.7916666667,0.7649305556,1,v2,p_20251127,0.7649305556,BULLISH,2025_47
20251127,USDCNH,2025-11-27 16:00:00,0.42341584,0.790625,0.8267361111,0,v2,p_20251127,0.790625,BEARISH,2025_47
20251127,USDCNH,2025-11-27 16:30:00,0.44098997,0.8024305556,0.8302083333,0,v2,p_20251127,0.8024305556,BEARISH,2025_47
20251127,USDCNH,2025-11-27 17:00:00,0.3811184,0.7857638889,0.81875,0,v2,p_20251127,0.7857638889,BEARISH,2025_47
20251127,USDCNH,2025-11-27 17:30:00,0.40736246,0.8059027778,0.7996527778,0,v2,p_20251127,0.8059027778,BEARISH,2025_47
20251127,USDCNH,2025-11-27 18:00:00,0.41284746,0.8152777778,0.7965277778,0,v2,p_20251127,0.8152777778,BEARISH,2025_47
20251127,USDCNH,2025-11-27 18:30:00,0.3885475,0.6819444444,0.6878472222,0,v2,p_20251127,0.6819444444,BEARISH,2025_47
20251127,USDCNH,2025-11-27 19:00:00,0.5870169,0.7041666667,0.7965277778,1,v2,p_20251127,0.7965277778,BULLISH,2025_47
20251127,USDCNH,2025-11-27 19:30:00,0.60041946,0.7125,0.721875,1,v2,p_20251127,0.721875,BULLISH,2025_47
20251127,USDCNH,2025-11-27 20:00:00,0.49039716,0.7166666667,0.6927083333,0,v2,p_20251127,0.7166666667,BEARISH,2025_47
20251127,USDCNH,2025-11-27 20:30:00,0.4975093,0.228125,0.225,0,v2,p_20251127,0.228125,BEARISH,2025_47
20251127,USDCNH,2025-11-27 21:00:00,0.5655591,0.7197916667,0.7503472222,1,v2,p_20251127,0.7503472222,BULLISH,2025_47
20251127,USDCNH,2025-11-27 21:30:00,0.59364814,0.3555555556,0.3972222222,1,v2,p_20251127,0.3972222222,BULLISH,2025_47
20251127,USDCNH,2025-11-27 22:00:00,0.51133645,0.3357638889,0.3493055556,1,v2,p_20251127,0.3493055556,BULLISH,2025_47
20251127,USDCNH,2025-11-27 22:30:00,0.541947,0.0,0.00625,0,v2,p_20251127,0.00625,BULLISH,2025_47
20251127,USDCNH,2025-11-27 23:00:00,0.5771547,0.0354166667,0.0027777778,0,v2,p_20251127,0.0027777778,BULLISH,2025_47
20251127,USDCNH,2025-11-27 23:30:00,0.606773,0.0111111111,0.0090277778,0,v2,p_20251127,0.0090277778,BULLISH,2025_47
20251128,USDCNH,2025-11-28 00:00:00,0.50088453,0.0,0.0017361111,0,v2,p_20251128,0.0017361111,BULLISH,2025_48
20251128,USDCNH,2025-11-28 00:30:00,0.48413202,0.0,0.0,0,v2,p_20251128,0.0,BEARISH,2025_48
20251128,USDCNH,2025-11-28 01:00:00,0.4020349,0.0423611111,0.0,0,v2,p_20251128,0.0423611111,BEARISH,2025_48
20251128,USDCNH,2025-11-28 01:30:00,0.3608942,0.0815972222,0.0434027778,0,v2,p_20251128,0.0815972222,BEARISH,2025_48
20251128,USDCNH,2025-11-28 10:00:00,0.2894986,0.8618055556,0.8631944444,0,v2,p_20251128,0.8618055556,BEARISH,2025_48
20251128,USDCNH,2025-11-28 10:30:00,0.36758104,0.8,0.8347222222,0,v2,p_20251128,0.8,BEARISH,2025_48
20251128,USDCNH,2025-11-28 11:00:00,0.5127789,0.4604166667,0.5128472222,1,v2,p_20251128,0.5128472222,BULLISH,2025_48
20251128,USDCNH,2025-11-28 11:30:00,0.49761096,0.215625,0.2322916667,0,v2,p_20251128,0.215625,BEARISH,2025_48
20251128,USDCNH,2025-11-28 12:00:00,0.64659363,0.1565972222,0.1461805556,0,v2,p_20251128,0.1461805556,BULLISH,2025_48
20251128,USDCNH,2025-11-28 12:30:00,0.5065455,0.0107638889,0.0,0,v2,p_20251128,0.0,BULLISH,2025_48
20251128,USDCNH,2025-11-28 13:00:00,0.42283836,0.0284722222,0.0041666667,0,v2,p_20251128,0.0284722222,BEARISH,2025_48
20251128,USDCNH,2025-11-28 13:30:00,0.3190193,0.0520833333,0.0440972222,0,v2,p_20251128,0.0520833333,BEARISH,2025_48
20251128,USDCNH,2025-11-28 14:00:00,0.47307384,0.1576388889,0.1340277778,0,v2,p_20251128,0.1576388889,BEARISH,2025_48
20251128,USDCNH,2025-11-28 14:30:00,0.4708087,0.2944444444,0.28125,0,v2,p_20251128,0.2944444444,BEARISH,2025_48
20251128,USDCNH,2025-11-28 15:00:00,0.48512602,0.8013888889,0.8020833333,0,v2,p_20251128,0.8013888889,BEARISH,2025_48
20251128,USDCNH,2025-11-28 15:30:00,0.49002352,0.8361111111,0.8861111111,0,v2,p_20251128,0.8361111111,BEARISH,2025_48
20251128,USDCNH,2025-11-28 16:00:00,0.4495936,0.8270833333,0.8746527778,0,v2,p_20251128,0.8270833333,BEARISH,2025_48
20251128,USDCNH,2025-11-28 16:30:00,0.46245855,0.8267361111,0.8298611111,0,v2,p_20251128,0.8267361111,BEARISH,2025_48
20251128,USDCNH,2025-11-28 17:00:00,0.46349588,0.7208333333,0.7913194444,0,v2,p_20251128,0.7208333333,BEARISH,2025_48
20251128,USDCNH,2025-11-28 17:30:00,0.44263622,0.2020833333,0.2333333333,0,v2,p_20251128,0.2020833333,BEARISH,2025_48
20251128,USDCNH,2025-11-28 18:00:00,0.36525485,0.2163194444,0.2295138889,0,v2,p_20251128,0.2163194444,BEARISH,2025_48
20251128,USDCNH,2025-11-28 18:30:00,0.35026312,0.1482638889,0.1256944444,0,v2,p_20251128,0.1482638889,BEARISH,2025_48
20251128,USDCNH,2025-11-28 19:00:00,0.4527237,0.0586805556,0.0072916667,0,v2,p_20251128,0.0586805556,BEARISH,2025_48
20251128,USDCNH,2025-11-28 19:30:00,0.46685648,0.0638888889,0.0586805556,0,v2,p_20251128,0.0638888889,BEARISH,2025_48
20251128,USDCNH,2025-11-28 20:00:00,0.5860477,0.5583333333,0.259375,1,v2,p_20251128,0.259375,BULLISH,2025_48
20251128,USDCNH,2025-11-28 20:30:00,0.58897233,0.1395833333,0.6704861111,1,v2,p_20251128,0.6704861111,BULLISH,2025_48
20251128,USDCNH,2025-11-28 21:00:00,0.5003197,0.3652777778,0.403125,1,v2,p_20251128,0.403125,BULLISH,2025_48
20251128,USDCNH,2025-11-28 21:30:00,0.5686371,0.7618055556,0.1399305556,0,v2,p_20251128,0.1399305556,BULLISH,2025_48
20251128,USDCNH,2025-11-28 22:00:00,0.5105353,0.6701388889,0.1475694444,0,v2,p_20251128,0.1475694444,BULLISH,2025_48
20251128,USDCNH,2025-11-28 22:30:00,0.47124836,0.8430555556,0.0697916667,0,v2,p_20251128,0.8430555556,BEARISH,2025_48
20251128,USDCNH,2025-11-28 23:00:00,0.46464676,0.9913194444,0.0,0,v2,p_20251128,0.9913194444,BEARISH,2025_48
20251128,USDCNH,2025-11-28 23:30:00,0.4355368,0.9947916667,0.0517361111,0,v2,p_20251128,0.9947916667,BEARISH,2025_48
20251129,USDCNH,2025-11-29 00:00:00,0.63123167,0.8670138889,0.125,0,v2,p_20251129,0.125,BULLISH,2025_48
20251129,USDCNH,2025-11-29 00:30:00,0.6226028,0.5621527778,0.2559027778,1,v2,p_20251129,0.2559027778,BULLISH,2025_48
20251129,USDCNH,2025-11-29 01:00:00,0.44086063,0.2190972222,0.6503472222,0,v2,p_20251129,0.2190972222,BEARISH,2025_48
20251129,USDCNH,2025-11-29 01:30:00,0.5386881,0.1138888889,0.8072916667,1,v2,p_20251129,0.8072916667,BULLISH,2025_48
20251129,USDCNH,2025-11-29 10:00:00,0.36317647,0.1621527778,0.6809027778,0,v2,p_20251129,0.1621527778,BEARISH,2025_48
20251129,USDCNH,2025-11-29 10:30:00,0.36317647,0.1621527778,0.6809027778,0,v2,p_20251129,0.1621527778,BEARISH,2025_48
20251129,USDCNH,2025-11-29 11:00:00,0.51065344,0.1621527778,0.6809027778,1,v2,p_20251129,0.6809027778,BULLISH,2025_48
20251129,USDCNH,2025-11-29 11:30:00,0.51065344,0.1621527778,0.6809027778,1,v2,p_20251129,0.6809027778,BULLISH,2025_48
20251129,USDCNH,2025-11-29 12:00:00,0.6238268,0.1621527778,0.6809027778,1,v2,p_20251129,0.6809027778,BULLISH,2025_48
20251129,USDCNH,2025-11-29 12:30:00,0.6238268,0.1621527778,0.6809027778,1,v2,p_20251129,0.6809027778,BULLISH,2025_48
20251129,USDCNH,2025-11-29 13:00:00,0.5293853,0.1621527778,0.6809027778,1,v2,p_20251129,0.6809027778,BULLISH,2025_48
20251129,USDCNH,2025-11-29 13:30:00,0.5293853,0.1621527778,0.6809027778,1,v2,p_20251129,0.6809027778,BULLISH,2025_48
20251129,USDCNH,2025-11-29 14:00:00,0.54309905,0.1621527778,0.6809027778,1,v2,p_20251129,0.6809027778,BULLISH,2025_48
20251129,USDCNH,2025-11-29 14:30:00,0.54309905,0.1621527778,0.6809027778,1,v2,p_20251129,0.6809027778,BULLISH,2025_48
20251129,USDCNH,2025-11-29 15:00:00,0.47092873,0.1621527778,0.6809027778,0,v2,p_20251129,0.1621527778,BEARISH,2025_48
20251129,USDCNH,2025-11-29 15:30:00,0.47092873,0.1621527778,0.6809027778,0,v2,p_20251129,0.1621527778,BEARISH,2025_48
20251129,USDCNH,2025-11-29 16:00:00,0.44276267,0.1621527778,0.6809027778,0,v2,p_20251129,0.1621527778,BEARISH,2025_48
20251129,USDCNH,2025-11-29 16:30:00,0.44276267,0.1621527778,0.6809027778,0,v2,p_20251129,0.1621527778,BEARISH,2025_48
20251129,USDCNH,2025-11-29 17:00:00,0.5637769,0.1621527778,0.6809027778,1,v2,p_20251129,0.6809027778,BULLISH,2025_48
20251129,USDCNH,2025-11-29 17:30:00,0.5637769,0.1621527778,0.6809027778,1,v2,p_20251129,0.6809027778,BULLISH,2025_48
20251129,USDCNH,2025-11-29 18:00:00,0.37468484,0.1621527778,0.6809027778,0,v2,p_20251129,0.1621527778,BEARISH,2025_48
20251129,USDCNH,2025-11-29 18:30:00,0.37468484,0.1621527778,0.6809027778,0,v2,p_20251129,0.1621527778,BEARISH,2025_48
20251129,USDCNH,2025-11-29 19:00:00,0.41798142,0.1621527778,0.6809027778,0,v2,p_20251129,0.1621527778,BEARISH,2025_48
20251129,USDCNH,2025-11-29 19:30:00,0.41798142,0.1621527778,0.6809027778,0,v2,p_20251129,0.1621527778,BEARISH,2025_48
20251129,USDCNH,2025-11-29 20:00:00,0.46109915,0.1621527778,0.6809027778,0,v2,p_20251129,0.1621527778,BEARISH,2025_48
20251129,USDCNH,2025-11-29 20:30:00,0.46109915,0.1621527778,0.6809027778,0,v2,p_20251129,0.1621527778,BEARISH,2025_48
20251129,USDCNH,2025-11-29 21:00:00,0.49684465,0.1621527778,0.6809027778,0,v2,p_20251129,0.1621527778,BEARISH,2025_48
20251129,USDCNH,2025-11-29 21:30:00,0.49684465,0.1621527778,0.6809027778,0,v2,p_20251129,0.1621527778,BEARISH,2025_48
20251129,USDCNH,2025-11-29 22:00:00,0.48091444,0.1621527778,0.6809027778,0,v2,p_20251129,0.1621527778,BEARISH,2025_48
20251129,USDCNH,2025-11-29 22:30:00,0.48091444,0.1621527778,0.6809027778,0,v2,p_20251129,0.1621527778,BEARISH,2025_48
20251129,USDCNH,2025-11-29 23:00:00,0.4434297,0.1621527778,0.6809027778,0,v2,p_20251129,0.1621527778,BEARISH,2025_48
20251129,USDCNH,2025-11-29 23:30:00,0.4434297,0.1621527778,0.6809027778,0,v2,p_20251129,0.1621527778,BEARISH,2025_48
20251130,USDCNH,2025-11-30 00:00:00,0.43563697,0.1621527778,0.6809027778,0,v2,p_20251130,0.1621527778,BEARISH,2025_48
20251130,USDCNH,2025-11-30 00:30:00,0.43563697,0.1621527778,0.6809027778,0,v2,p_20251130,0.1621527778,BEARISH,2025_48
20251130,USDCNH,2025-11-30 01:00:00,0.43323714,0.1621527778,0.6809027778,0,v2,p_20251130,0.1621527778,BEARISH,2025_48
20251130,USDCNH,2025-11-30 01:30:00,0.43323714,0.1621527778,0.6809027778,0,v2,p_20251130,0.1621527778,BEARISH,2025_48
20251130,USDCNH,2025-11-30 10:00:00,0.51899046,0.1621527778,0.6809027778,1,v2,p_20251130,0.6809027778,BULLISH,2025_48
20251130,USDCNH,2025-11-30 10:30:00,0.51899046,0.1621527778,0.6809027778,1,v2,p_20251130,0.6809027778,BULLISH,2025_48
20251130,USDCNH,2025-11-30 11:00:00,0.53594303,0.1621527778,0.6809027778,1,v2,p_20251130,0.6809027778,BULLISH,2025_48
20251130,USDCNH,2025-11-30 11:30:00,0.53594303,0.1621527778,0.6809027778,1,v2,p_20251130,0.6809027778,BULLISH,2025_48
20251130,USDCNH,2025-11-30 12:00:00,0.4423022,0.1621527778,0.6809027778,0,v2,p_20251130,0.1621527778,BEARISH,2025_48
20251130,USDCNH,2025-11-30 12:30:00,0.4423022,0.1621527778,0.6809027778,0,v2,p_20251130,0.1621527778,BEARISH,2025_48
20251130,USDCNH,2025-11-30 13:00:00,0.41294217,0.1621527778,0.6809027778,0,v2,p_20251130,0.1621527778,BEARISH,2025_48
20251130,USDCNH,2025-11-30 13:30:00,0.41294217,0.1621527778,0.6809027778,0,v2,p_20251130,0.1621527778,BEARISH,2025_48
20251130,USDCNH,2025-11-30 14:00:00,0.5800262,0.1621527778,0.6809027778,1,v2,p_20251130,0.6809027778,BULLISH,2025_48
20251130,USDCNH,2025-11-30 14:30:00,0.5800262,0.1621527778,0.6809027778,1,v2,p_20251130,0.6809027778,BULLISH,2025_48
20251130,USDCNH,2025-11-30 15:00:00,0.4292412,0.1621527778,0.6809027778,0,v2,p_20251130,0.1621527778,BEARISH,2025_48
20251130,USDCNH,2025-11-30 15:30:00,0.4292412,0.1621527778,0.6809027778,0,v2,p_20251130,0.1621527778,BEARISH,2025_48
20251130,USDCNH,2025-11-30 16:00:00,0.51504284,0.1621527778,0.6809027778,1,v2,p_20251130,0.6809027778,BULLISH,2025_48
20251130,USDCNH,2025-11-30 16:30:00,0.51504284,0.1621527778,0.6809027778,1,v2,p_20251130,0.6809027778,BULLISH,2025_48
20251130,USDCNH,2025-11-30 17:00:00,0.533629,0.1621527778,0.6809027778,1,v2,p_20251130,0.6809027778,BULLISH,2025_48
20251130,USDCNH,2025-11-30 17:30:00,0.533629,0.1621527778,0.6809027778,1,v2,p_20251130,0.6809027778,BULLISH,2025_48
20251130,USDCNH,2025-11-30 18:00:00,0.42494974,0.1621527778,0.6809027778,0,v2,p_20251130,0.1621527778,BEARISH,2025_48
20251130,USDCNH,2025-11-30 18:30:00,0.42494974,0.1621527778,0.6809027778,0,v2,p_20251130,0.1621527778,BEARISH,2025_48
20251130,USDCNH,2025-11-30 19:00:00,0.44729638,0.1621527778,0.6809027778,0,v2,p_20251130,0.1621527778,BEARISH,2025_48
20251130,USDCNH,2025-11-30 19:30:00,0.44729638,0.1621527778,0.6809027778,0,v2,p_20251130,0.1621527778,BEARISH,2025_48
20251130,USDCNH,2025-11-30 20:00:00,0.35148126,0.1621527778,0.6809027778,0,v2,p_20251130,0.1621527778,BEARISH,2025_48
20251130,USDCNH,2025-11-30 20:30:00,0.35148126,0.1621527778,0.6809027778,0,v2,p_20251130,0.1621527778,BEARISH,2025_48
20251130,USDCNH,2025-11-30 21:00:00,0.54675144,0.1621527778,0.6809027778,1,v2,p_20251130,0.6809027778,BULLISH,2025_48
20251130,USDCNH,2025-11-30 21:30:00,0.54675144,0.1621527778,0.6809027778,1,v2,p_20251130,0.6809027778,BULLISH,2025_48
20251130,USDCNH,2025-11-30 22:00:00,0.5354788,0.1621527778,0.6809027778,1,v2,p_20251130,0.6809027778,BULLISH,2025_48
20251130,USDCNH,2025-11-30 22:30:00,0.5354788,0.1621527778,0.6809027778,1,v2,p_20251130,0.6809027778,BULLISH,2025_48
20251130,USDCNH,2025-11-30 23:00:00,0.5098703,0.1621527778,0.6809027778,1,v2,p_20251130,0.6809027778,BULLISH,2025_48
20251130,USDCNH,2025-11-30 23:30:00,0.5098703,0.1621527778,0.6809027778,1,v2,p_20251130,0.6809027778,BULLISH,2025_48
20251201,USDCNH,2025-12-01 00:00:00,0.341674,0.1621527778,0.6809027778,0,v2,p_20251201,0.1621527778,BEARISH,2025_48
20251201,USDCNH,2025-12-01 00:30:00,0.341674,0.1621527778,0.6809027778,0,v2,p_20251201,0.1621527778,BEARISH,2025_48
20251201,USDCNH,2025-12-01 01:00:00,0.6086343,0.1621527778,0.6809027778,1,v2,p_20251201,0.6809027778,BULLISH,2025_48
20251201,USDCNH,2025-12-01 01:30:00,0.6086343,0.1621527778,0.6809027778,1,v2,p_20251201,0.6809027778,BULLISH,2025_48
20251201,USDCNH,2025-12-01 10:00:00,0.7157937,0.5177083333,0.2635416667,1,v2,p_20251201,0.2635416667,BULLISH,2025_48
20251201,USDCNH,2025-12-01 10:30:00,0.66773987,0.2871527778,0.484375,1,v2,p_20251201,0.484375,BULLISH,2025_48
20251201,USDCNH,2025-12-01 11:00:00,0.6596657,0.2350694444,0.5840277778,1,v2,p_20251201,0.5840277778,BULLISH,2025_48
20251201,USDCNH,2025-12-01 11:30:00,0.6371629,0.2673611111,0.5322916667,1,v2,p_20251201,0.5322916667,BULLISH,2025_48
20251201,USDCNH,2025-12-01 12:00:00,0.41748384,0.2184027778,0.6326388889,0,v2,p_20251201,0.2184027778,BEARISH,2025_48
20251201,USDCNH,2025-12-01 12:30:00,0.41318926,0.0961805556,0.7590277778,0,v2,p_20251201,0.0961805556,BEARISH,2025_48
20251201,USDCNH,2025-12-01 13:00:00,0.5279604,0.1309027778,0.6642361111,1,v2,p_20251201,0.6642361111,BULLISH,2025_48
20251201,USDCNH,2025-12-01 13:30:00,0.5964304,0.3072916667,0.4763888889,1,v2,p_20251201,0.4763888889,BULLISH,2025_48
20251201,USDCNH,2025-12-01 14:00:00,0.75343525,0.3225694444,0.4697916667,1,v2,p_20251201,0.4697916667,BULLISH,2025_48
20251201,USDCNH,2025-12-01 14:30:00,0.7407072,0.2013888889,0.5840277778,1,v2,p_20251201,0.5840277778,BULLISH,2025_48
20251201,USDCNH,2025-12-01 15:00:00,0.56600714,0.5548611111,0.2465277778,1,v2,p_20251201,0.2465277778,BULLISH,2025_48
20251201,USDCNH,2025-12-01 15:30:00,0.5739801,0.5670138889,0.2333333333,1,v2,p_20251201,0.2333333333,BULLISH,2025_48
20251201,USDCNH,2025-12-01 16:00:00,0.4176092,0.8680555556,0.0628472222,0,v2,p_20251201,0.8680555556,BEARISH,2025_48
20251201,USDCNH,2025-12-01 16:30:00,0.43138587,1.0,0.0,0,v2,p_20251201,1.0,BEARISH,2025_48
20251201,USDCNH,2025-12-01 17:00:00,0.41585648,0.8583333333,0.05625,0,v2,p_20251201,0.8583333333,BEARISH,2025_48
20251201,USDCNH,2025-12-01 17:30:00,0.46296912,0.8555555556,0.1267361111,0,v2,p_20251201,0.8555555556,BEARISH,2025_48
20251201,USDCNH,2025-12-01 18:00:00,0.45370176,0.5736111111,0.2517361111,0,v2,p_20251201,0.5736111111,BEARISH,2025_48
20251201,USDCNH,2025-12-01 18:30:00,0.49378917,0.2847222222,0.4989583333,0,v2,p_20251201,0.2847222222,BEARISH,2025_48
20251201,USDCNH,2025-12-01 19:00:00,0.5011236,0.3555555556,0.4222222222,1,v2,p_20251201,0.4222222222,BULLISH,2025_48
20251201,USDCNH,2025-12-01 19:30:00,0.5203384,0.1645833333,0.6270833333,1,v2,p_20251201,0.6270833333,BULLISH,2025_48
20251201,USDCNH,2025-12-01 20:00:00,0.48628113,0.2038194444,0.5881944444,0,v2,p_20251201,0.2038194444,BEARISH,2025_48
20251201,USDCNH,2025-12-01 20:30:00,0.4977524,0.3048611111,0.4673611111,0,v2,p_20251201,0.3048611111,BEARISH,2025_48
20251201,USDCNH,2025-12-01 21:00:00,0.56566626,0.5715277778,0.2402777778,1,v2,p_20251201,0.2402777778,BULLISH,2025_48
20251201,USDCNH,2025-12-01 21:30:00,0.61012006,0.5381944444,0.2368055556,1,v2,p_20251201,0.2368055556,BULLISH,2025_48
20251201,USDCNH,2025-12-01 22:00:00,0.4974678,0.6430555556,0.159375,0,v2,p_20251201,0.6430555556,BEARISH,2025_48
20251201,USDCNH,2025-12-01 22:30:00,0.5379328,0.7173611111,0.1340277778,0,v2,p_20251201,0.1340277778,BULLISH,2025_48
20251201,USDCNH,2025-12-01 23:00:00,0.46131098,0.5173611111,0.2670138889,0,v2,p_20251201,0.5173611111,BEARISH,2025_48
20251201,USDCNH,2025-12-01 23:30:00,0.5227598,0.4211805556,0.3697916667,1,v2,p_20251201,0.3697916667,BULLISH,2025_48
20251202,USDCNH,2025-12-02 00:00:00,0.6524175,0.0430555556,0.9579861111,1,v2,p_20251202,0.9579861111,BULLISH,2025_48
20251202,USDCNH,2025-12-02 00:30:00,0.6785127,0.0,0.9947916667,1,v2,p_20251202,0.9947916667,BULLISH,2025_48
20251202,USDCNH,2025-12-02 01:00:00,0.42857224,0.0,0.9649305556,0,v2,p_20251202,0.0,BEARISH,2025_48
20251202,USDCNH,2025-12-02 01:30:00,0.4725141,0.0520833333,0.8652777778,0,v2,p_20251202,0.0520833333,BEARISH,2025_48
20251202,USDCNH,2025-12-02 10:00:00,0.34631246,0.0885416667,0.8822916667,0,v2,p_20251202,0.0885416667,BEARISH,2025_48
20251202,USDCNH,2025-12-02 10:30:00,0.360088,0.1434027778,0.6711805556,0,v2,p_20251202,0.1434027778,BEARISH,2025_48
20251202,USDCNH,2025-12-02 11:00:00,0.6598062,0.2534722222,0.5166666667,1,v2,p_20251202,0.5166666667,BULLISH,2025_48
20251202,USDCNH,2025-12-02 11:30:00,0.67478174,0.3590277778,0.4041666667,1,v2,p_20251202,0.4041666667,BULLISH,2025_48
